Time,Node1,Node2,Node0,J0_Vmax,J0_Km1,J0_Keq,J0_Km2,J1_Vmax,J1_Km1,J1_Keq,J1_Km2,Node3,J2_Vmax,J2_Km1,J2_Keq,J2_Km2,J0,J1,J2
5.618729096989971,1.8904445673500505,0.293302047713063,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.726911632142232,0.5794392882082859,0.5583493325220656
5.719063545150506,1.9050907642079424,0.29539477240233464,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.7252179632913859,0.580729276366437,0.560101820988446
5.819397993311042,1.9194413407121709,0.29744175566875053,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.7235602031463956,0.5819807584696154,0.5618026014836036
5.919732441471577,1.9335036511370516,0.2994442994082952,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.7219373954665543,0.5831953100572679,0.5634537800888889
6.020066889632113,1.9472848108850005,0.3014036566796858,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.7203486173707474,0.5843744207304965,0.5650573499174223
6.120401337792648,1.9607916361168107,0.30332101399799527,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.7187929859520666,0.5855194978814479,0.5666151824167528
6.220735785953184,1.9740307752680846,0.3051975285033382,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.7172696427991794,0.5866318758447503,0.5681290629791899
6.321070234113719,1.9870086443425843,0.3070343085323618,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.7157777611646607,0.5877128187293592,0.5696006797198669
6.421404682274255,1.9997314357337128,0.30883241523569965,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.7143165446630153,0.5887635252006284,0.5710316292730118
6.52173913043479,2.012205173847939,0.31059287876459934,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.7128852206188884,0.5897851337650324,0.5724234337018422
6.622073578595326,2.0244356817824114,0.3123166880323477,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.711483043653417,0.590778725552328,0.5737775359439049
6.722408026755861,2.036428598099892,0.3140047951481917,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.7101092935246237,0.5917453281525652,0.5750953067417061
6.822742474916397,2.0481894122733144,0.3156581241996038,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.7087632708519088,0.592685920020018,0.5763780545772687
6.923076923076932,2.0597234013259946,0.31727755565139454,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.7074443041639871,0.5936014305996057,0.577627016409093
7.023411371237468,2.071035713458462,0.3188639464887833,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.7061517401315595,0.5944927464656897,0.5788433759755522
7.123745819398003,2.082131371474993,0.3204181309733648,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.7048849430075441,0.5953607137477709,0.5800282666479206
7.224080267558539,2.0930152620829583,0.3219409179965263,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.7036432956868348,0.5962061398189615,0.5811827715506389
7.324414715719074,2.1036920652050606,0.3234330727569869,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.7024262076023892,0.5970297929030233,0.5823079118273811
7.42474916387961,2.114166290738102,0.3248953258940017,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.7012331103572328,0.5978324054426171,0.5834046557536409
7.525083612040145,2.1244424735802068,0.32632842289489683,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.7000634353745863,0.5986146826974513,0.584473957465581
7.625418060200681,2.134524986999372,0.32773307638250554,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6989166350449465,0.5993772977372197,0.5855167225431968
7.725752508361216,2.14441806641287,0.32910997240451595,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.697792179878278,0.6001208937277739,0.5865338143861284
7.826086956521752,2.1541256283269843,0.33045972615645136,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6966895789314597,0.6008460786850046,0.5875260232668321
7.926421404682287,2.1636517821699703,0.3317830066890705,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6956083215379687,0.6015534459805193,0.5884941595482509
8.026755852842822,2.173000437902884,0.3330804410919588,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.694547921808052,0.6022435607459196,0.589438984029098
8.127090301003356,2.1821754177031534,0.3343526416115602,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6935079058327358,0.6029169652318546,0.5903612291101132
8.227424749163891,2.1911802488933314,0.3356001510273427,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6924878350395786,0.603574173909105,0.591261560483933
8.327759197324426,2.2000185701768866,0.3368235490875907,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.691487260053796,0.6042156865020157,0.5921406552662338
8.42809364548496,2.208693889662738,0.3380233887194276,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.690505748051706,0.6048419817799876,0.5929991565412884
8.528428093645495,2.2172096170776636,0.3392002042428972,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6895428790212501,0.6054535194617754,0.5938376802446934
8.62876254180603,2.225569031202201,0.3403545050414338,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6885982493571242,0.6060507393468212,0.5946568115451364
8.729096989966564,2.233775337297034,0.3414867877966039,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6876714652860934,0.6066340647051199,0.5954571143803186
8.829431438127099,2.241831697164136,0.34259754287884653,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6867621394060366,0.6072039042974815,0.596239136635297
8.929765886287633,2.249741177141752,0.34368724321251864,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.685869896493898,0.607760650696826,0.5970034029148085
9.030100334448168,2.257506762843279,0.34475634871924005,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6849943717732361,0.6083046811258278,0.5977504183262391
9.130434782608702,2.2651313539774125,0.3458053066824262,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6841352114337647,0.6088363573148844,0.5984806693242919
9.230769230769237,2.2726178059986633,0.34683455403221525,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6832920678786419,0.6093560301423898,0.599194625849707
9.331103678929772,2.2799688997398517,0.34784451667711935,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6824646030932485,0.6098640367937693,0.5998927413688264
9.431438127090306,2.287187350475541,0.34883560962563903,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6816524875700303,0.6103607022647001,0.6005754534410709
9.53177257525084,2.294275718408863,0.3498082113398423,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6808554103204723,0.610846338269851,0.6012431665999889
9.632107023411375,2.3012366300943885,0.35076272645724355,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6800730539208187,0.6113212477787688,0.6018962959240985
9.73244147157191,2.308072614083651,0.3516995388744181,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6793051129600316,0.6117857224556996,0.6025352350845108
9.832775919732445,2.314786148153269,0.35261902496257946,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6785512886831367,0.6122400439692677,0.6031603658213998
9.93311036789298,2.321379662815849,0.3535215543586834,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6778112885568288,0.6126844844712425,0.6037720588200931
10.033444816053514,2.327855544830887,0.35440749075653205,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6770848258375389,0.6131193070530895,0.6043706745616538
10.133779264214049,2.3342160778076955,0.35527717468358333,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6763716261940631,0.6135447651696722,0.6049565520318436
10.234113712374583,2.3404632253761104,0.3561308611955502,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6756714519547375,0.6139610996080493,0.6055299673810836
10.334448160535118,2.346599391388244,0.35696893735310553,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6749840168603147,0.6143685510349399,0.606091280394795
10.434782608695652,2.3526267430441345,0.3577917281782174,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6743090619312747,0.6147673493692818,0.6066408040061617
10.535117056856187,2.3585474105545488,0.3585995536152102,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.67364633304538,0.6151577173452178,0.607178842957349
10.635451505016722,2.3643634901611916,0.3593927291813541,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6729955805713213,0.6155398708597256,0.6077056944525676
10.735785953177256,2.370077047156914,0.36017156661745453,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6723565590041033,0.6159140193059298,0.6082216487947772
10.83612040133779,2.3756899542051877,0.360936333354106,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6717290450117244,0.6162803614368623,0.6087269628298392
10.936454849498325,2.3812038330253733,0.3616872378251395,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6711128438911677,0.6166390841650952,0.6092218508016308
