Time,comp,A
3.2160804020100504,14.64824120603015,24.930864379568323
3.241206030150754,14.723618090452259,25.5652044190402
3.2663316582914574,14.79899497487437,26.215684520691774
3.291457286432161,14.87437185929648,26.882715074549715
3.3165829145728645,14.94974874371859,27.56671792846078
3.341708542713568,15.025125628140701,28.268124473150984
3.3668341708542715,15.100502512562812,28.9873772305948
3.391959798994975,15.175879396984921,29.72493098792517
3.4170854271356785,15.251256281407032,30.4812510316766
3.442211055276382,15.326633165829143,31.256814510776287
3.4673366834170856,15.402010050251253,32.05211168518643
3.492462311557789,15.477386934673364,32.867644433329296
3.5175879396984926,15.552763819095475,33.70392722953038
3.542713567839196,15.628140703517584,34.56148858483468
3.5678391959798996,15.703517587939695,35.440869830347246
3.592964824120603,15.778894472361806,36.34262569062792
3.6180904522613067,15.854271356783915,37.26732592384629
3.64321608040201,15.929648241206026,38.21555439825326
3.6683417085427137,16.005025125628137,39.187909242784066
3.693467336683417,16.08040201005025,40.18500469339946
3.7185929648241207,16.15577889447236,41.20747048108445
3.7437185929648242,16.23115577889447,42.255951540660256
3.7688442211055277,16.30653266331658,43.331110069747126
3.7939698492462313,16.381909547738694,44.43362524736588
3.819095477386935,16.457286432160803,45.56419248236301
3.8442211055276383,16.532663316582916,46.72352569104205
3.869346733668342,16.608040201005025,47.91235736576172
3.8944723618090453,16.683417085427134,49.13143734491932
3.919597989949749,16.758793969849243,50.38153531504781
3.9447236180904524,16.834170854271353,51.66344124913463
3.969849246231156,16.909547738693465,52.977963680550744
3.9949748743718594,16.984924623115578,54.32593243517652
4.020100502512563,17.06030150753769,55.70819945952173
4.045226130653267,17.1356783919598,57.125636581596304
4.070351758793971,17.211055276381916,58.579138478227435
4.095477386934675,17.28643216080403,60.069623913340656
4.120603015075379,17.36180904522614,61.598032969707766
4.145728643216083,17.437185929648255,63.16533025604259
4.170854271356787,17.512562814070368,64.77250657600216
4.195979899497491,17.587939698492477,66.42057561591237
4.221105527638195,17.663316582914593,68.11057739558859
4.246231155778899,17.738693467336706,69.84358038876971
4.271356783919603,17.814070351758815,71.62067765320971
4.296482412060307,17.88944723618093,73.44299052851471
4.321608040201011,17.964824120603044,75.3116712288117
4.346733668341715,18.040201005025153,77.22789840305644
4.371859296482419,18.11557788944727,79.1928810824675
4.396984924623123,18.190954773869382,81.20786176621584
4.422110552763827,18.26633165829149,83.27411140153465
4.447236180904531,18.341708542713604,85.39293368343517
4.472361809045235,18.41708542713572,87.56566814944149
4.497487437185939,18.49246231155783,89.79368558038807
4.5226130653266425,18.567839195979943,92.07839168458028
4.5477386934673465,18.64321608040206,94.42123052359494
4.5728643216080505,18.71859296482417,96.82368063284541
4.597989949748754,18.79396984924628,99.28725768983112
4.623115577889458,18.869346733668397,101.8135184644983
4.648241206030162,18.944723618090507,104.40405767474333
4.673366834170866,19.02010050251262,107.06050958395814
4.69849246231157,19.095477386934736,109.78455249629323
4.723618090452274,19.170854271356845,112.57790639840707
4.748743718592978,19.246231155778958,115.44233343156509
4.773869346733682,19.321608040201074,118.37964295176097
4.798994974874386,19.396984924623183,121.39169001051678
4.82412060301509,19.472361809045296,124.48037464713941
4.849246231155794,19.547738693467412,127.647647533136
4.874371859296498,19.62311557788952,130.89550934628613
4.899497487437202,19.698492462311634,134.22600882933858
4.924623115577906,19.77386934673375,137.64124903749286
4.94974874371861,19.84924623115586,141.1433876612809
4.974874371859314,19.924623115577972,144.7346337990375
5.000000000000018,20.00000000000009,148.41725482539994
