Time,E,S1,ES,S2,k1,k2,k3,J0,J1,J2
11.337792642140464,3.9181428971031167,2.484596205570181,1.0818571028968855,2.4335462969090624,0.1,0.4,0.9,0.9735002975024161,0.9734185187636251,0.973671392607197
11.438127090300998,3.9181592414339033,2.484588469606785,1.0818407585660987,2.433570377203253,0.1,0.4,0.9,0.9735013273349944,0.9734281508813013,0.9736566827094889
11.538461538461533,3.9181740710572046,2.4845815651455814,1.0818259289427976,2.433592111287771,0.1,0.4,0.9,0.9735023065980145,0.9734368445151085,0.9736433360485178
11.638795986622068,3.9181875242518434,2.4845754026289084,1.0818124757481589,2.433611726999098,0.1,0.4,0.9,0.973503234564359,0.9734446907996391,0.973631228173343
11.739130434782602,3.918199732161208,2.484569893896238,1.0818002678387943,2.4336294436411468,0.1,0.4,0.9,0.9735041092800041,0.9734517774564587,0.973620241054915
11.839464882943137,3.9182108175771746,2.484564954866365,1.0817891824228276,2.433645468086994,0.1,0.4,0.9,0.9735049283130536,0.9734581872347976,0.9736102641805449
11.939799331103671,3.918220818850506,2.48456061769283,1.0817791811494963,2.4336598065338846,0.1,0.4,0.9,0.973505713794012,0.9734639226135539,0.9736012630345467
12.040133779264206,3.9182298709429464,2.484556766950249,1.081770129057056,2.4336727093689317,0.1,0.4,0.9,0.9735064540317898,0.9734690837475727,0.9735931161513505
12.14046822742474,3.918238070151174,2.4845533383267475,1.0817619298488288,2.433684337200685,0.1,0.4,0.9,0.9735071477553053,0.9734737348802741,0.9735857368639459
12.240802675585275,3.9182455120949378,2.484550263985332,1.0817544879050645,2.4336948534858838,0.1,0.4,0.9,0.9735077921434819,0.9734779413943535,0.973579039114558
12.34113712374581,3.9182522844997463,2.484547482222763,1.0817477155002566,2.4337044076532695,0.1,0.4,0.9,0.9735083848167435,0.9734817630613078,0.973572943950231
12.441471571906344,3.918258351834844,2.4845450842687056,1.081741648165159,2.433712872942445,0.1,0.4,0.9,0.9735089526946064,0.973485149176978,0.9735674833486431
12.541806020066879,3.9182638391636613,2.4845429548362503,1.0817361608363414,2.433720489703736,0.1,0.4,0.9,0.9735094816783714,0.9734881958814944,0.9735625447527073
12.642140468227414,3.9182688112552295,2.4845410527412315,1.0817311887447734,2.4337273638903376,0.1,0.4,0.9,0.9735099717239203,0.9734909455561351,0.973558069870296
12.742474916387948,3.918273332862606,2.4845393349685128,1.0817266671373966,2.433733603270443,0.1,0.4,0.9,0.9735104220655317,0.9734934413081773,0.973554000423657
12.842809364548483,3.918277459605621,2.484537766615198,1.081722540394382,2.4337392983667763,0.1,0.4,0.9,0.9735108328467222,0.9734957193467105,0.9735502863549438
12.943143812709017,3.918281151656217,2.4845364129443683,1.081718848343786,2.4337443440882067,0.1,0.4,0.9,0.9735112197443466,0.9734977376352827,0.9735469635094075
13.043478260869552,3.9182844961393672,2.4845352030754513,1.0817155038606356,2.433748898440277,0.1,0.4,0.9,0.9735115766323016,0.9734995593761108,0.9735439534745721
13.143812709030087,3.9182875305319538,2.4845341180705858,1.0817124694680493,2.4337530178377293,0.1,0.4,0.9,0.9735119054017183,0.9735012071350918,0.9735412225212444
13.244147157190621,3.918290290739699,2.4845331400435917,1.081709709260304,2.433756756072468,0.1,0.4,0.9,0.9735122079653822,0.9735027024289873,0.9735387383342737
13.344481605351156,3.9182928063469498,2.484532255285884,1.0817071936530527,2.4337601564374265,0.1,0.4,0.9,0.9735124863023644,0.9735040625749707,0.9735364742877475
13.44481605351169,3.9182950693078014,2.4845314748931475,1.0817049306922013,2.4337631997910107,0.1,0.4,0.9,0.973512742761386,0.9735052799164043,0.9735344376229812
13.545150501672225,3.918297119990707,2.4845307780622186,1.0817028800092956,2.433765947304841,0.1,0.4,0.9,0.9735129792209463,0.9735063789219365,0.9735325920083661
13.64548494983276,3.9182989779199504,2.4845301577245915,1.0817010220800525,2.433768425571707,0.1,0.4,0.9,0.9735131977623561,0.9735073702286828,0.9735309198720472
13.745819397993294,3.9183006609180477,2.484529607928349,1.0816993390819547,2.4337706583660443,0.1,0.4,0.9,0.973513400481611,0.9735082633464178,0.9735294051737593
13.846153846153829,3.9183021845496713,2.484529122972529,1.0816978154503316,2.433772666953486,0.1,0.4,0.9,0.9735135890120539,0.9735090667813945,0.9735280339052985
13.946488294314364,3.9183035585578168,2.4845286944538936,1.081696441442186,2.4337744694802645,0.1,0.4,0.9,0.9735137624817698,0.9735097877921058,0.9735267972979673
14.046822742474898,3.9183047984522794,2.4845283188305176,1.0816952015477233,2.4337760849981014,0.1,0.4,0.9,0.9735139233564192,0.9735104339992406,0.9735256813929509
14.147157190635433,3.9183059164974896,2.4845279906870084,1.0816940835025133,2.43377753118682,0.1,0.4,0.9,0.9735140725612526,0.973511012474728,0.9735246751522619
