Time,A,B,C,k1,k2,e1,e2,e3,_J0,_J1
1.6053511705685617,0.40327678742158884,7.611607123574545,1.985116113748575,2,0.2,0,3,3,0.8065535748431777,1.522321424714909
1.7056856187290967,0.3299537259962635,7.532956171488814,2.1370901272596328,2,0.2,0,3,3,0.659907451992527,1.5065912342977628
1.8060200668896318,0.26996207939333416,7.442673642894312,2.2873643024570636,2,0.2,0,3,3,0.5399241587866683,1.4885347285788626
1.9063545150501668,0.22087805907955235,7.343389437494372,2.435732528170787,2,0.2,0,3,3,0.4417561181591047,1.4686778874988744
2.006688963210702,0.1807183715704831,7.237245271555751,2.5820363816184773,2,0.2,0,3,3,0.3614367431409662,1.4474490543111502
2.107023411371237,0.1478604820540947,7.125983249047472,2.726156293643145,2,0.2,0,3,3,0.2957209641081894,1.4251966498094946
2.207357859531772,0.12097673088090756,7.011019040984444,2.8680042528793597,2,0.2,0,3,3,0.24195346176181512,1.402203808196889
2.307692307692307,0.09898095919313725,6.8935011664273045,3.0075178991242693,2,0.2,0,3,3,0.1979619183862745,1.378700233285461
2.408026755852842,0.08098440290846143,6.7743599755757495,3.1446556462604995,2,0.2,0,3,3,0.16196880581692286,1.35487199511515
2.508361204013377,0.06625996443606803,6.65434732494472,3.279392735363923,2,0.2,0,3,3,0.13251992887213607,1.330869464988944
2.608695652173912,0.0542126859219829,6.534069362205307,3.411717976617422,2,0.2,0,3,3,0.1084253718439658,1.3068138724410616
2.7090301003344472,0.04435583290643036,6.414013077884126,3.541631113954157,2,0.2,0,3,3,0.08871166581286072,1.2828026155768253
2.8093645484949823,0.03629112779264269,6.294568246402255,3.6691406505498145,2,0.2,0,3,3,0.07258225558528537,1.2589136492804511
2.9096989966555173,0.029692740161075967,6.176045193466925,3.7942620911167113,2,0.2,0,3,3,0.059385480322151935,1.2352090386933852
3.0100334448160524,0.024294054688205804,6.0586894774671824,3.917016492589325,2,0.2,0,3,3,0.04858810937641161,1.2117378954934366
3.1103678929765874,0.019876981892891082,5.942693892844189,4.037429150007633,2,0.2,3,3,3,0.039753963785782165,1.188538778568838
3.2107023411371225,0.016262970015328636,5.828207826639753,4.155529228089632,2,0.2,3,3,3,0.03252594003065727,1.1656415653279506
3.3110367892976575,0.013306089021070026,5.715345894400572,4.271348041323072,2,0.2,3,3,3,0.026612178042140052,1.1430691788801146
3.4113712374581926,0.010886807207463309,5.604194116251318,4.384919101285934,2,0.2,3,3,3,0.021773614414926618,1.1208388232502635
3.5117056856187276,0.008907394620943983,5.49481523866568,4.49627739145809,2,0.2,3,3,3,0.017814789241887966,1.098963047733136
3.6120401337792627,0.0072878529705962545,5.387253216622945,4.605458955151173,2,0.2,3,3,3,0.014575705941192509,1.077450643324589
3.7123745819397977,0.005962806181788571,5.2815366513934485,4.712500567169476,2,0.2,3,3,3,0.011925612363577143,1.0563073302786898
3.812709030100333,0.004878665384930069,5.177681921624438,4.817439437735345,2,0.2,3,3,3,0.009757330769860137,1.0355363843248877
3.913043478260868,0.003991627699777366,5.075695390391675,4.92031300665326,2,0.2,3,3,3,0.007983255399554731,1.0151390780783351
4.013377926421403,0.003265877813358103,4.9755753864165,5.021158760514855,2,0.2,3,3,3,0.006531755626716206,0.9951150772833
4.113712374581938,0.0026720953579091843,4.877313845591402,5.120014083795403,2,0.2,3,3,3,0.0053441907158183685,0.9754627691182804
4.214046822742474,0.002186265157765641,4.780897616387743,5.216916143199205,2,0.2,3,3,3,0.004372530315531282,0.9561795232775486
4.314381270903009,0.0017887660855787065,4.686309456424848,5.311901802234288,2,0.2,3,3,3,0.003577532171157413,0.9372618912849696
4.414715719063545,0.0014635408805903987,4.593528939231475,5.4050075446326495,2,0.2,3,3,3,0.0029270817611807974,0.918705787846295
4.51505016722408,0.0011974453211438176,4.502533161852626,5.496269417570945,2,0.2,3,3,3,0.002394890642287635,0.9005066323705253
4.615384615384616,0.0009797305158386796,4.413297305022102,5.585722989206773,2,0.2,3,3,3,0.001959461031677359,0.8826594610044204
4.715719063545151,0.0008016000550510244,4.325795110413846,5.6734033142758165,2,0.2,3,3,3,0.0016032001101020487,0.8651590220827693
4.816053511705687,0.000655856228397864,4.239999259207622,5.759344909308695,2,0.2,3,3,3,0.001311712456795728,0.8479998518415244
4.916387959866222,0.0005366110659821915,4.155881678943371,5.84358173473536,2,0.2,3,3,3,0.001073222131964383,0.8311763357886742
5.016722408026758,0.00043904663048302973,4.073413795922099,5.926147182192131,2,0.2,3,3,3,0.0008780932609660595,0.8146827591844199
5.117056856187293,0.00035922148430995527,3.9925668088225326,6.007073994437868,2,0.2,3,3,6,0.0007184429686199105,0.7985133617645066
5.217391304347829,0.0002939076362731678,3.9133115490306603,6.086394568077777,2,0.2,3,3,6,0.0005878152725463356,0.782662309806132
5.317725752508364,0.0002404704609694476,3.8356191075833803,6.164140446700359,2,0.2,3,3,6,0.0004809409219388952,0.7671238215166761
5.4180602006689,0.00019674865255586894,3.7594605575828943,6.240342718509258,2,0.2,3,3,6,0.0003934973051117379,0.7518921115165789
5.518394648829435,0.0001609763274028376,3.6848071735334393,6.315031874883867,2,0.2,3,3,6,0.0003219526548056752,0.736961434706688
5.618729096989971,0.00013170760744002277,3.611630483334053,6.388237833803217,2,0.2,3,3,6,0.00026341521488004553,0.7223260966668107
5.719063545150506,0.00010776098465201913,3.5399023191387426,6.459989944621315,2,0.2,3,3,6,0.00021552196930403825,0.7079804638277486
5.819397993311042,0.00008816827210450627,3.469594861402202,6.530316995070402,2,0.2,3,3,6,0.00017633654420901254,0.6939189722804404
5.919732441471577,0.00007213758137174701,3.4006806687749016,6.599247218388434,2,0.2,3,3,6,0.00014427516274349403,0.6801361337549804
6.020066889632113,0.000059021585811538604,3.3331327020810098,6.666808301077886,2,0.2,3,3,6,0.00011804317162307721,0.666626540416202
6.120401337792648,0.00004829059914570721,3.266924342984008,6.733027391161554,2,0.2,3,3,6,0.00009658119829141442,0.6533848685968016
6.220735785953184,0.00003951077051649045,3.202029407039261,6.7979311069349295,2,0.2,3,3,6,0.0000790215410329809,0.6404058814078523
6.321070234113719,0.000032327199478307527,3.1384221518111004,6.861545545734127,2,0.2,3,3,6,0.00006465439895661505,0.6276844303622201
6.421404682274255,0.000026449668249493383,3.0760772823019527,6.9238962927745025,2,0.2,3,3,6,0.000052899336498986766,0.6152154564603906
6.52173913043479,0.000021640776906210266,3.014969953804996,6.985008430162803,2,0.2,3,3,6,0.00004328155381242053,0.6029939907609992
6.622073578595326,0.000017706036418941826,2.955075856853184,7.044906461855103,2,0.2,3,6,6,0.00003541207283788365,0.5910151713706367
6.722408026755861,0.000014486848426159577,2.896370878871935,7.103614659024346,2,0.2,3,6,6,0.000028973696852319154,0.579274175774387
6.822742474916397,0.000011852969696235545,2.838831606674662,7.16115656510035,2,0.2,3,6,6,0.00002370593939247109,0.5677663213349324
6.923076923076932,0.000009697929978321052,2.7824349862456534,7.217555340569076,2,0.2,3,6,6,0.000019395859956642104,0.5564869972491308
7.023411371237468,0.000007934602980537572,2.727158401886089,7.2728336882556395,2,0.2,3,6,6,0.000015869205961075143,0.5454316803772178
7.123745819398003,0.0000064918842456619825,2.6729796743776943,7.327013858482766,2,0.2,3,6,6,0.000012983768491323965,0.5345959348755389
7.224080267558539,0.000005311509973816824,2.619877050306504,7.380117662928224,2,0.2,3,6,6,0.000010623019947633648,0.5239754100613009
7.324414715719074,0.000004345753916074905,2.5678291977480514,7.4321664812427315,2,0.2,3,6,6,0.00000869150783214981,0.5135658395496103
7.42474916387961,0.000003555590054701789,2.5168152003158726,7.483181268838771,2,0.2,3,6,6,0.000007111180109403578,0.5033630400631746
7.525083612040145,0.000002909099839187192,2.4668145501762635,7.533182565468593,2,0.2,3,6,6,0.000005818199678374384,0.49336291003525273
7.625418060200681,0.000002380157501138655,2.417807141104736,7.582190503482456,2,0.2,3,6,6,0.00000476031500227731,0.4835614282209473
7.725752508361216,0.000001947388387460724,2.3697732616315137,7.630224815724791,2,0.2,3,6,6,0.000003894776774921448,0.47395465232630274
7.826086956521752,0.0000015933063177444812,2.3226935880583386,7.677304843380035,2,0.2,3,6,6,0.0000031866126354889624,0.46453871761166776
7.926421404682287,0.0000013036056848547515,2.2765491774602347,7.723449543678772,2,0.2,3,6,6,0.000002607211369709503,0.45530983549204695
8.026755852842822,0.0000010665796506743161,2.231321460649154,7.768677497515886,2,0.2,3,6,6,0.0000021331593013486322,0.44626429212983076
8.127090301003356,8.7265007233638e-7,2.1869922352374807,7.8130069168571366,2,0.2,3,6,6,0.00000174530014467276,0.43739844704749614
8.227424749163891,7.139813518348657e-7,2.143543658755138,7.8564556520082,2,0.2,3,6,6,0.0000014279627036697314,0.42870873175102764
8.327759197324426,5.841627333528141e-7,2.100958241806271,7.899041198775684,2,0.2,3,6,6,0.0000011683254667056282,0.4201916483612542
8.42809364548496,4.779444355126537e-7,2.0592188411465737,7.94078070565368,2,0.2,3,6,6,9.558888710253074e-7,0.4118437682293148
8.528428093645495,3.910335143622785e-7,2.0183086532238286,7.981690980487345,2,0.2,3,6,6,7.82067028724557e-7,0.40366173064476574
8.62876254180603,3.199285350259006e-7,1.9782112079486596,8.021788496867492,2,0.2,3,6,6,6.398570700518012e-7,0.39564224158973194
8.729096989966564,2.6176051788497606e-7,1.938910361697036,8.061089401287132,2,0.2,3,6,6,5.235210357699521e-7,0.3877820723394072
8.829431438127099,2.141724061842445e-7,1.9003902907293007,8.099609519842979,2,0.2,3,6,6,4.28344812368489e-7,0.38007805814586015
8.929765886287633,1.7523416043067508e-7,1.8626354851435327,8.137364364366995,2,0.2,3,6,6,3.5046832086135017e-7,0.37252709702870657
9.030100334448168,1.433736538768613e-7,1.8256307430441046,8.174369138326929,2,0.2,3,6,6,2.867473077537226e-7,0.3651261486088209
9.130434782608702,1.1730910573801268e-7,1.7893611643676792,8.210638743067904,2,0.2,3,6,6,2.3461821147602536e-7,0.35787223287353587
9.230769230769237,9.599036692652464e-8,1.7538121447800443,8.246187783974275,2,0.2,3,6,6,1.9198073385304928e-7,0.3507624289560089
9.331103678929772,7.856422866686275e-8,1.718969369959057,8.281030576221397,2,0.2,3,6,6,1.571284573337255e-7,0.3437938739918114
9.431438127090306,6.430311108552924e-8,1.6848188095496082,8.315181150891965,2,0.2,3,6,6,1.2860622217105848e-7,0.33696376190992167
9.53177257525084,5.26209346369148e-8,1.6513467118870855,8.348653260236663,2,0.2,3,6,6,1.052418692738296e-7,0.3302693423774171
9.632107023411375,4.304857729005019e-8,1.6185395984844713,8.381460383211639,2,0.2,3,6,6,8.609715458010038e-8,0.3237079196968943
9.73244147157191,3.521671896639251e-8,1.5863842586546817,8.413615730873332,2,0.2,3,6,6,7.043343793278502e-8,0.31727685173093634
9.832775919732445,2.881495352326082e-8,1.554867744046036,8.445132251883852,2,0.2,3,6,6,5.762990704652164e-8,0.3109735488092072
9.93311036789298,2.3583127510689026e-8,1.523977363467151,8.476022637694628,2,0.2,3,6,6,4.716625502137805e-8,0.3047954726934302
10.033444816053514,1.9307230384681028e-8,1.4937006778028001,8.50629932763494,2,0.2,3,6,6,3.8614460769362056e-8,0.29874013556056006
10.133779264214049,1.5812581288597575e-8,1.4640254950649543,8.5359745138675,2,0.2,3,6,6,3.162516257719515e-8,0.29280509901299084
10.234113712374583,1.2947580511835302e-8,1.4349398652242353,8.565060146573247,2,0.2,3,6,6,2.5895161023670603e-8,0.2869879730448471
10.334448160535118,1.0601274357193438e-8,1.4064320759122495,8.593567938231427,2,0.2,3,6,6,2.1202548714386876e-8,0.2812864151824499
10.434782608695652,8.675821195041441e-9,1.3784906471970428,8.62150936887183,2,0.2,3,6,6,1.7351642390082883e-8,0.2756981294394086
10.535117056856187,7.098499092347564e-9,1.3511043273552157,8.648895690290782,2,0.2,3,6,6,1.4196998184695128e-8,0.2702208654710431
10.635451505016722,5.80742487348818e-9,1.3242620882410585,8.675737930695872,2,0.2,3,6,6,1.161484974697636e-8,0.2648524176482117
10.735785953177256,4.7521894367439345e-9,1.2979531206596633,8.70204689933249,2,0.2,3,6,6,9.504378873487869e-9,0.2595906241319327
10.83612040133779,3.8895007381676546e-9,1.2721668302450375,8.727833190609825,2,0.2,3,6,6,7.779001476335309e-9,0.2544333660490075
10.936454849498325,3.1846089539842613e-9,1.2468928331188744,8.753107188440914,2,0.2,3,6,6,6.369217907968523e-9,0.2493785666237749
11.03678929765886,2.6068641450243774e-9,1.2221209515316322,8.777879070605875,2,0.2,3,6,6,5.213728290048755e-9,0.24442419030632645
11.137123745819395,2.133629980039199e-9,1.197841210102668,8.802158812508015,2,0.2,3,6,6,4.267259960078398e-9,0.23956824202053362
11.23745819397993,1.7456028342472691e-9,1.1740438315183508,8.825956191480289,2,0.2,3,6,6,3.4912056684945382e-9,0.23480876630367017
11.337792642140464,1.4279076377418454e-9,1.1507192327944735,8.849280790521812,2,0.2,3,6,6,2.855815275483691e-9,0.23014384655889472
11.438127090300998,1.167462258955189e-9,1.1278580219153633,8.872142001661276,2,0.2,3,6,6,2.334924517910378e-9,0.22557160438307267
11.538461538461533,9.544102269885772e-10,1.1054509925240628,8.894549031265536,2,0.2,3,6,6,1.9088204539771545e-9,0.22109019850481257
11.638795986622068,7.806099365561663e-10,1.0834891210527136,8.916510902910632,2,0.2,3,6,6,1.5612198731123326e-9,0.21669782421054273
11.739130434782602,6.389738038204513e-10,1.0619635660674176,8.938036458037377,2,0.2,3,6,6,1.2779476076409026e-9,0.21239271321348352
11.839464882943137,5.23554550319699e-10,1.0408656570714745,8.959134367148552,2,0.2,3,6,6,1.047109100639398e-9,0.20817313141429492
11.939799331103671,4.292391843557581e-10,1.0201868968015926,8.97981312751263,2,0.2,3,6,6,8.584783687115162e-10,0.20403737936031852
12.040133779264206,3.5364639831493414e-10,0.999918962288741,9.000081062100831,2,0.2,3,6,6,7.072927966298683e-10,0.19998379245774822
12.14046822742474,2.9184087655376843e-10,0.9800536878835919,9.019946336567585,2,0.2,3,6,6,5.836817531075369e-10,0.19601073757671839
12.240802675585275,2.4041991954673314e-10,0.9605830726141448,9.039416951888345,2,0.2,3,6,6,4.808398390934663e-10,0.19211661452282897
12.34113712374581,1.9956657357955672e-10,0.9414992800673422,9.058500744475827,2,0.2,3,6,6,3.9913314715911345e-10,0.18829985601346844
12.441471571906344,1.6559408455037005e-10,0.9227946219372002,9.07720540263978,2,0.2,3,6,6,3.311881691007401e-10,0.18455892438744004
12.541806020066879,1.3666355527892294e-10,0.904461565305282,9.095538459300483,2,0.2,3,6,6,2.733271105578459e-10,0.1808923130610564
12.642140468227414,1.1324429174138954e-10,0.8864927305946487,9.113507294034411,2,0.2,3,6,6,2.2648858348277908e-10,0.17729854611892976
12.742474916387948,9.354062571564039e-11,0.8688808798577224,9.131119144790931,2,0.2,3,6,6,1.8708125143128077e-10,0.1737761759715445
12.842809364548483,7.684395413642089e-11,0.8516189207748375,9.14838110389042,2,0.2,3,6,6,1.5368790827284177e-10,0.17032378415496752
12.943143812709017,6.305007978555101e-11,0.834699904062194,9.16530012061679,2,0.2,3,6,6,1.2610015957110202e-10,0.1669399808124388
13.043478260869552,5.1617225610361594e-11,0.8181170151347119,9.181883009555657,2,0.2,3,6,6,1.0323445122072319e-10,0.1636234030269424
13.143812709030087,4.224524982755151e-11,0.8018635760921525,9.198136448607562,2,0.2,3,6,6,8.449049965510303e-11,0.16037271521843052
13.244147157190621,3.4660294312662343e-11,0.7859330435415208,9.214066981165765,2,0.2,3,6,6,6.932058862532469e-11,0.15718660870830417
13.344481605351156,2.8506543051034066e-11,0.7703190007274807,9.229681023985952,2,0.2,3,6,6,5.701308610206813e-11,0.15406380014549614
13.44481605351169,2.3857233659587007e-11,0.7550151626613397,9.244984862056748,2,0.2,3,6,6,4.7714467319174014e-11,0.15100303253226796
13.545150501672225,2.1438188071526876e-11,0.7400153746578038,9.259984650062727,2,0.2,3,6,6,4.287637614305375e-11,0.14800307493156076
13.64548494983276,2.0585114854342187e-11,0.7253135931806414,9.274686431540776,2,0.2,3,6,6,4.1170229708684374e-11,0.14506271863612827
13.745819397993294,2.0797631380240915e-11,0.7109038961048193,9.289096128616425,2,0.2,3,6,6,4.159526276048183e-11,0.14218077922096387
13.846153846153829,2.1228562305974707e-11,0.696780476091895,9.303219548628956,2,0.2,3,6,6,4.2457124611949415e-11,0.139356095218379
13.946488294314364,2.059903819522873e-11,0.6829376374478979,9.317062387273609,2,0.2,3,6,6,4.119807639045746e-11,0.13658752748957959
14.046822742474898,1.938736814720016e-11,0.6693698106023761,9.330630214120362,2,0.2,3,6,6,3.877473629440032e-11,0.13387396212047523
14.147157190635433,2.0335908578352956e-11,0.6560715535523449,9.343928471169477,2,0.2,3,6,6,4.067181715670591e-11,0.131214310710469
14.247491638795967,2.0762569259654858e-11,0.6430374897942752,9.356962534927145,2,0.2,3,6,6,4.1525138519309716e-11,0.12860749795885504
14.347826086956502,2.0105074595087755e-11,0.6302623643060292,9.369737660416066,2,0.2,3,6,6,4.021014919017551e-11,0.12605247286120586
14.448160535117037,1.7693546864886885e-11,0.6177410238007972,9.382259000923716,2,0.2,3,6,6,3.538709372977377e-11,0.12354820476015944
14.548494983277571,1.5913982245134352e-11,0.6054684574237726,9.394531567302502,2,0.2,3,6,6,3.1827964490268704e-11,0.12109369148475453
14.648829431438106,1.3673649397013228e-11,0.5934397052859146,9.40656031944256,2,0.2,3,6,6,2.7347298794026456e-11,0.11868794105718293
14.74916387959864,1.1221088799843968e-11,0.5816499217352985,9.418350102995557,2,0.2,3,6,6,2.2442177599687935e-11,0.11632998434705971
14.849498327759175,8.955978513274967e-12,0.5700943567239065,9.429905668009107,2,0.2,3,6,6,1.7911957026549934e-11,0.11401887134478131
14.94983277591971,6.572778368789395e-12,0.5587683622235349,9.441231662511747,2,0.2,3,6,6,1.314555673757879e-11,0.11175367244470698
15.050167224080244,3.93469234568399e-12,0.547667381462262,9.452332643275563,2,0.2,3,6,6,7.86938469136798e-12,0.10953347629245241
15.150501672240779,1.6906605776486734e-12,0.5367869407332206,9.463213084006776,2,0.2,3,6,6,3.381321155297347e-12,0.10735738814664414
15.250836120401313,1.8363990661498063e-13,0.5261226583077628,9.473877366433717,2,0.2,3,6,6,3.6727981322996126e-13,0.10522453166155257
15.351170568561848,-4.151460485800715e-13,0.5156702400615513,9.48432978468056,2,0.2,3,6,6,-8.30292097160143e-13,0.10313404801231026
15.451505016722383,-1.0877251147330022e-12,0.5054254829937895,9.49457454174901,2,0.2,3,6,6,-2.1754502294660044e-12,0.10108509659875792
15.551839464882917,-1.308599879343325e-12,0.49538425817756887,9.504615766565491,2,0.2,3,6,6,-2.61719975868665e-12,0.09907685163551377
15.652173913043452,-1.1938747475488132e-12,0.4855425208728559,9.514457503870151,2,0.2,3,6,6,-2.3877494950976264e-12,0.09710850417457118
15.752508361203986,-9.468458625712884e-13,0.4758963053719798,9.524103719370855,2,0.2,3,6,6,-1.8936917251425767e-12,0.09517926107439596
15.852842809364521,-2.728973543881478e-13,0.4664417355737045,9.53355828916854,2,0.2,3,6,6,-5.457947087762956e-13,0.0932883471147409
15.953177257525056,6.193161458345061e-13,0.4571750022852968,9.542825022456144,2,0.2,3,6,6,1.2386322916690122e-12,0.09143500045705936
16.05351170568559,1.41955707953732e-12,0.44809236994948487,9.551907654791226,2,0.2,3,6,6,2.83911415907464e-12,0.08961847398989697
16.153846153846125,1.8496854625610564e-12,0.4391901777500271,9.560809846990285,2,0.2,3,6,6,3.699370925122113e-12,0.08783803555000542
16.25418060200666,1.9636987985086264e-12,0.4304648427576886,9.569535181982507,2,0.2,3,6,6,3.927397597017253e-12,0.08609296855153772
16.354515050167194,2.2595639494750497e-12,0.4219128601530344,9.57808716458687,2,0.2,3,6,6,4.519127898950099e-12,0.0843825720306069
16.45484949832773,2.3410380493846144e-12,0.41353077829271123,9.586469246447095,2,0.2,3,6,6,4.682076098769229e-12,0.08270615565854225
16.555183946488263,2.2079796842898997e-12,0.4053152193779,9.594684805362,2,0.2,3,6,6,4.4159593685797994e-12,0.08106304387558
16.655518394648798,1.895050960425091e-12,0.3972628715141984,9.602737153225961,2,0.2,3,6,6,3.790101920850182e-12,0.0794525743028397
16.755852842809333,1.3691060052085357e-12,0.3893705058050311,9.610629518935585,2,0.2,3,6,6,2.7382120104170714e-12,0.07787410116100622
16.856187290969867,7.581787871036133e-13,0.38163493620387495,9.61836508853728,2,0.2,3,6,6,1.5163575742072266e-12,0.076326987240775
16.9565217391304,1.916630235261937e-13,0.37405304648310506,9.625946978258552,2,0.2,3,6,6,3.833260470523874e-13,0.07481060929662102
17.056856187290936,-1.5301205846315343e-13,0.3666217815572078,9.633378243184758,2,0.2,3,6,6,-3.0602411692630686e-13,0.07332435631144156
17.15719063545147,-4.566867281419049e-13,0.3593381527637443,9.6406618719785,2,0.2,3,6,6,-9.133734562838097e-13,0.07186763055274886
17.257525083612006,-8.366082315175276e-13,0.352199229575475,9.647800795167123,2,0.2,3,6,6,-1.6732164630350552e-12,0.070439845915095
17.35785953177254,-1.0797201027501177e-12,0.34520213385452025,9.654797890888313,2,0.2,3,6,6,-2.1594402055002353e-12,0.06904042677090405
17.458193979933075,-1.1458778992236833e-12,0.3383440467211241,9.661655978021788,2,0.2,3,6,6,-2.2917557984473666e-12,0.06766880934422483
17.55852842809361,-1.0261264480596655e-12,0.3316222060839517,9.66837781865887,2,0.2,3,6,6,-2.052252896119331e-12,0.06632444121679035
17.658862876254144,-8.432577497003432e-13,0.3250339118105509,9.674966112932127,2,0.2,3,6,6,-1.6865154994006864e-12,0.06500678236211019
17.75919732441468,-5.837700312795552e-13,0.31857650652521796,9.681423518217247,2,0.2,3,6,6,-1.1675400625591104e-12,0.06371530130504359
17.859531772575213,-3.192771004766522e-13,0.31224738877043273,9.68775263597181,2,0.2,3,6,6,-6.385542009533044e-13,0.062449477754086546
17.959866220735748,-1.521511291651649e-13,0.30604400793397946,9.693956016808125,2,0.2,3,6,6,-3.043022583303298e-13,0.0612088015867959
18.060200668896282,1.0208155606587254e-13,0.2999638719424531,9.700036152799427,2,0.2,3,6,6,2.0416311213174508e-13,0.05999277438849063
18.160535117056817,3.7455891341964496e-13,0.2940045310755286,9.705995493666112,2,0.2,3,6,6,7.491178268392899e-13,0.058800906215105725
18.26086956521735,5.724608155306335e-13,0.28816358320339575,9.711836441538065,2,0.2,3,6,6,1.144921631061267e-12,0.05763271664067915
18.361204013377886,6.46174945853668e-13,0.282438674508506,9.717561350232884,2,0.2,3,6,6,1.292349891707336e-12,0.056487734901701205
18.46153846153842,6.125144070126083e-13,0.2768275008413848,9.723172523900029,2,0.2,3,6,6,1.2250288140252166e-12,0.05536550016827696
18.561872909698955,5.716161305592384e-13,0.27132780747548135,9.728672217265958,2,0.2,3,6,6,1.1432322611184768e-12,0.05426556149509627
18.66220735785949,4.766129572766205e-13,0.2659373755821875,9.734062649159323,2,0.2,3,6,6,9.53225914553241e-13,0.0531874751164375
18.762541806020025,3.5991322815765407e-13,0.26065403323265685,9.739345991508948,2,0.2,3,6,6,7.198264563153081e-13,0.05213080664653137
18.86287625418056,2.6991386242125155e-13,0.25547565097739006,9.744524373764285,2,0.2,3,6,6,5.398277248425031e-13,0.05109513019547801
18.963210702341094,8.530036952317442e-14,0.2504001513361481,9.749599873405684,2,0.2,3,6,6,1.7060073904634885e-13,0.050080030267229625
19.06354515050163,-9.384473544028089e-14,0.24542548595689373,9.754574538785091,2,0.2,3,6,6,-1.8768947088056177e-13,0.04908509719137875
19.163879598662163,-2.3310735231009774e-13,0.24054965078738824,9.759450373954715,2,0.2,3,6,6,-4.662147046201955e-13,0.04810993015747765
19.264214046822698,-2.90115064589671e-13,0.23577068102945553,9.7642293437127,2,0.2,3,6,6,-5.80230129179342e-13,0.04715413620589111
19.364548494983232,-3.1230264591641607e-13,0.23108665487776786,9.76891336986441,2,0.2,3,6,6,-6.246052918328321e-13,0.046217330975553576
19.464882943143767,-3.341177080509521e-13,0.22649568769539752,9.773504337046804,2,0.2,3,6,6,-6.682354161019042e-13,0.045299137539079506
19.5652173913043,-3.194310763470544e-13,0.22199592834485204,9.778004096397341,2,0.2,3,6,6,-6.388621526941088e-13,0.044399185668970415
19.665551839464836,-2.783819364209465e-13,0.21758556383662853,9.782414460905533,2,0.2,3,6,6,-5.56763872841893e-13,0.04351711276732571
19.76588628762537,-2.202254491785682e-13,0.21326281782141174,9.786737206920705,2,0.2,3,6,6,-4.404508983571364e-13,0.04265256356428235
19.866220735785905,-1.2036041543303737e-13,0.20902595435524918,9.790974070386786,2,0.2,3,6,6,-2.4072083086607473e-13,0.041805190871049835
19.96655518394644,-1.64184740545007e-14,0.20487326413339066,9.795126760608559,2,0.2,3,6,6,-3.28369481090014e-14,0.040974652826678136
20.066889632106975,6.799717523880988e-14,0.20080307413570475,9.799196950606175,2,0.2,3,6,6,1.3599435047761976e-13,0.04016061482714095
20.16722408026751,1.0223039366357421e-13,0.196813744049358,9.803186280692493,2,0.2,3,6,6,2.0446078732714843e-13,0.0393627488098716
20.267558528428044,1.4638478000648668e-13,0.19290367136492848,9.807096353376883,2,0.2,3,6,6,2.9276956001297337e-13,0.038580734272985695
20.36789297658858,1.8468602888037844e-13,0.18907128063685258,9.810928744104926,2,0.2,3,6,6,3.693720577607569e-13,0.03781425612737052
20.468227424749113,1.9938347018804538e-13,0.18531502714770548,9.814684997594059,2,0.2,3,6,6,3.9876694037609076e-13,0.0370630054295411
20.568561872909648,1.89453453867458e-13,0.18163339726713607,9.818366627474635,2,0.2,3,6,6,3.78906907734916e-13,0.03632667945342721
20.668896321070182,1.5734989304536639e-13,0.17802490924182662,9.821975115499969,2,0.2,3,6,6,3.1469978609073277e-13,0.03560498184836532
