Time,S1,S2,C1,k1,_J0
0.9547738693467337,5.236495867800775,1.99986776856291,1.3819095477386845,0.4,2.0945983471203102
0.9798994974874372,5.161151585484311,2.0229639379814377,1.3919597989949661,0.4,2.0644606341937246
1.0050251256281408,5.087421795747975,2.045194691707266,1.4020100502512476,0.4,2.03496871829919
1.0301507537688444,5.01526069835743,2.0665898354504417,1.412060301507529,0.4,2.006104279342972
1.0552763819095479,4.9446241057220846,2.087178014419302,1.4221105527638103,0.4,1.9778496422888339
1.0804020100502514,4.875469375233539,2.106986765117381,1.4321608040200917,0.4,1.9501877500934157
1.105527638190955,4.807755344893165,2.1260425645145435,1.4422110552763732,0.4,1.9231021379572661
1.1306532663316584,4.741442272047267,2.144370876741701,1.4522613065326546,0.4,1.8965769088189068
1.155778894472362,4.676491775059434,2.1619961974491964,1.462311557788936,0.4,1.8705967100237737
1.1809045226130654,4.612866777760371,2.178942095959806,1.4723618090452173,0.4,1.8451467111041486
1.206030150753769,4.550531456524978,2.195231255339468,1.4824120603014987,0.4,1.8202125826099913
1.2311557788944725,4.489451189835694,2.210885510501045,1.4924623115577802,0.4,1.7957804759342775
1.256281407035176,4.429592510199458,2.225925884449409,1.5025125628140616,0.4,1.7718370040797833
1.2814070351758795,4.370923058293634,2.2403726227695246,1.512562814070343,0.4,1.7483692233174537
1.306532663316583,4.313411539223567,2.254245226453037,1.5226130653266243,0.4,1.7253646156894267
1.3316582914572865,4.257027680781365,2.2675624831530965,1.5326633165829058,0.4,1.7028110723125462
1.35678391959799,4.201742193601969,2.280342496951812,1.5427135678391872,0.4,1.6806968774407878
1.3819095477386936,4.147526733118558,2.2926027167196645,1.5527638190954687,0.4,1.6590106932474233
1.407035175879397,4.094353863225047,2.304359963141547,1.5628140703517501,0.4,1.6377415452900188
1.4321608040201006,4.042197021558681,2.3156304544796917,1.5728643216080314,0.4,1.6168788086234724
1.4572864321608041,3.9910304863207156,2.326429831139635,1.5829145728643128,0.4,1.5964121945282863
1.4824120603015076,3.940829344557724,2.336773179101615,1.5929648241205943,0.4,1.5763317378230897
1.5075376884422111,3.8915694618306222,2.3466750522759936,1.6030150753768757,0.4,1.556627784732249
1.5326633165829147,3.843227453202391,2.356149493838139,1.6130653266331572,0.4,1.5372909812809565
1.5577889447236182,3.7957806554793607,2.3652100565949743,1.6231155778894384,0.4,1.5183122621917444
1.5829145728643217,3.7492071006445626,2.3738698224323915,1.6331658291457198,0.4,1.499682840257825
1.6080402010050252,3.7034854904250007,2.3821414208900156,1.6432160804020013,0.4,1.4813941961700003
1.6331658291457287,3.658595171937852,2.390037046907163,1.6532663316582827,0.4,1.463438068775141
1.6582914572864322,3.6145161143636204,2.397568477781424,1.6633165829145642,0.4,1.4458064457454483
1.6834170854271358,3.571228886597028,2.404747089378978,1.6733668341708454,0.4,1.4284915546388113
1.7085427135678393,3.528714635829098,2.411583871633617,1.6834170854271269,0.4,1.4114858543316393
1.7336683417085428,3.48695506701636,2.4180894433694253,1.6934673366834083,0.4,1.394782026806544
1.7587939698492463,3.4459324231954045,2.4242740664801397,1.7035175879396898,0.4,1.3783729692781619
1.7839195979899498,3.4056294666032723,2.430147659496462,1.7135678391959712,0.4,1.362251786641309
1.8090452261306533,3.366029460566167,2.4357198105708866,1.7236180904522524,0.4,1.346411784226467
1.8341708542713568,3.3271161521209898,2.4409997899080227,1.733668341708534,0.4,1.330846460848396
1.8592964824120604,3.288873755335987,2.445996561666922,1.7437185929648154,0.4,1.3155495021343948
1.8844221105527639,3.2512869352985523,2.4507187953605,1.7537688442210968,0.4,1.300514774119421
1.9095477386934674,3.2143407927398746,2.455174876775821,1.7638190954773783,0.4,1.28573631709595
1.934673366834171,3.1780208492676367,2.4593729184377717,1.7738693467336595,0.4,1.2712083397070548
1.9597989949748744,3.1423130331794122,2.463320769637515,1.783919597989941,0.4,1.256925213271765
1.984924623115578,3.107203665830901,2.467026026045875,1.7939698492462224,0.4,1.2428814663323604
2.0100502512562817,3.0726794485356788,2.470496038929528,1.8040201005025036,0.4,1.2290717794142716
2.035175879396985,3.0387274499671917,2.473737923994053,1.8140703517587848,0.4,1.2154909799868767
2.0603015075376887,3.005335094047413,2.47675856986446,1.8241206030150658,0.4,1.2021340376189653
2.085427135678392,2.972490148304072,2.4795646462165033,1.834170854271347,0.4,1.1889960593216289
2.1105527638190957,2.940180712664475,2.482162611586234,1.8442211055276283,0.4,1.1760722850657899
2.1356783919597992,2.9083952086747185,2.4845587208646056,1.8542713567839093,0.4,1.1633580834698873
2.1608040201005028,2.877122369124278,2.4867590324930013,1.8643216080401905,0.4,1.1508489476497112
2.1859296482412063,2.8463512280607013,2.488769415370963,1.8743718592964718,0.4,1.1385404912242805
2.21105527638191,2.816071111175974,2.4905955554907213,1.884422110552753,0.4,1.1264284444703898
2.2361809045226133,2.786271626546079,2.4922429623133664,1.8944723618090342,0.4,1.1145086506184316
2.261306532663317,2.7569426557151537,2.4937169748917367,1.9045226130653152,0.4,1.1027770622860615
2.2864321608040203,2.728074345105215,2.4950227677557075,1.9145728643215965,0.4,1.0912297380420861
2.311557788944724,2.699657097737602,2.4961653565705224,1.9246231155778777,0.4,1.0798628390950409
2.3366834170854274,2.6716815652571064,2.4971496035740937,1.9346733668341587,0.4,1.0686726261028425
2.361809045226131,2.6441386402423035,2.4979802228068233,1.94472361809044,0.4,1.0576554560969214
2.3869346733668344,2.6170194487918463,2.498661785141347,1.9547738693467211,0.4,1.0468077795167385
2.412060301507538,2.590315343377067,2.499198723119129,1.9648241206030022,0.4,1.0361261373508268
2.4371859296482414,2.5640178959463764,2.499595335605819,1.9748743718592834,0.4,1.0256071583785507
2.462311557788945,2.5381188912750186,2.4998557922693183,1.9849246231155644,0.4,1.0152475565100074
2.4874371859296485,2.512610320548767,2.499984137889553,1.9949748743718456,0.4,1.0050441282195068
2.512562814070352,2.4874843751706397,2.4999842965085914,2.005025125628127,0.4,0.994993750068256
2.5376884422110555,2.46273344078516,2.4998600754243494,2.015075376884408,0.4,0.985093376314064
2.562814070351759,2.4383500915088674,2.4996151690370714,2.0251256281406893,0.4,0.975340036603547
2.5879396984924625,2.414327084359164,2.4992531625544494,2.0351758793969705,0.4,0.9657308337436658
2.613065326633166,2.3906573538757256,2.4987775355591983,2.0452261306532513,0.4,0.9562629415502903
2.6381909547738696,2.3673340069243554,2.4981916654473175,2.0552763819095325,0.4,0.9469336027697421
2.663316582914573,2.344350317677729,2.4974988307407973,2.0653266331658138,0.4,0.9377401270710917
2.6884422110552766,2.321699722766655,2.496702214279385,2.075376884422095,0.4,0.9286798891066621
2.71356783919598,2.29937581659296,2.495804906298641,2.0854271356783762,0.4,0.919750326637184
2.7386934673366836,2.277372346800781,2.4948099073958963,2.0954773869346575,0.4,0.9109489387203125
2.763819095477387,2.2556832098984136,2.493720131390404,2.1055276381909387,0.4,0.9022732839593655
2.7889447236180906,2.234302447024656,2.4925384080822677,2.11557788944722,0.4,0.8937209788098625
2.814070351758794,2.21322423985609,2.4912674859122674,2.1256281407035007,0.4,0.885289695942436
2.8391959798994977,2.19244290664821,2.4899100345282967,2.135678391959782,0.4,0.876977162659284
2.864321608040201,2.1719528984058405,2.488468647261643,2.145728643216063,0.4,0.8687811593623362
2.8894472361809047,2.1517487951790595,2.4869458435156155,2.1557788944723444,0.4,0.8606995180716238
2.9145728643216082,2.131825302478239,2.4853440710716814,2.1658291457286256,0.4,0.8527301209912956
2.9396984924623117,2.112177247805222,2.483665708314908,2.1758793969849064,0.4,0.8448708991220889
2.9648241206030153,2.0927995772961308,2.4819130663820674,2.1859296482411876,0.4,0.8371198309184523
2.9899497487437188,2.073687352470608,2.480088391236523,2.195979899497469,0.4,0.8294749409882431
3.0150753768844223,2.0548357470854115,2.47819386567089,2.20603015075375,0.4,0.8219342988341647
3.040201005025126,2.036240044087319,2.4762316112415164,2.2160804020100313,0.4,0.8144960176349276
3.0653266331658293,2.0178956326617388,2.4742036901373954,2.2261306532663125,0.4,0.8071582530646956
3.090452261306533,1.9997980053746673,2.4721121069849206,2.2361809045225938,0.4,0.799919202149867
3.1155778894472363,1.9819427554034517,2.4699588105921113,2.246231155778875,0.4,0.7927771021613808
3.14070351758794,1.9643255738537213,2.4677456956340666,2.2562814070351562,0.4,0.7857302295414885
3.1658291457286434,1.9469422471598867,2.4654746042813933,2.266331658291437,0.4,0.7787768988639547
3.190954773869347,1.929788654565099,2.463147327774895,2.2763819095477182,0.4,0.7719154618260397
3.2160804020100504,1.9128607656791148,2.4607656079472973,2.2864321608039995,0.4,0.765144306271646
3.241206030150754,1.8961546381107786,2.4583311386945113,2.2964824120602807,0.4,0.7584618552443114
3.2663316582914574,1.8796664151720883,2.455845567398756,2.306532663316562,0.4,0.7518665660688354
3.291457286432161,1.8633923236524246,2.4533104963042307,2.3165829145728427,0.4,0.7453569294609699
3.3165829145728645,1.847328671659661,2.4507274838479374,2.326633165829124,0.4,0.7389314686638645
3.341708542713568,1.8314718465259519,2.4480980459472055,2.336683417085405,0.4,0.7325887386103808
3.3668341708542715,1.815818312776613,2.4454236572448393,2.3467336683416864,0.4,0.7263273251106452
3.391959798994975,1.8003646101590984,2.442705752314288,2.3567839195979676,0.4,0.7201458440636395
3.4170854271356785,1.7851073517305682,2.439945726825734,2.366834170854249,0.4,0.7140429406922273
3.442211055276382,1.770043222002178,2.4371449386743937,2.37688442211053,0.4,0.7080172888008712
3.4673366834170856,1.7551689751374435,2.434304709073122,2.3869346733668113,0.4,0.7020675900549774
3.492462311557789,1.740481433203848,2.431426323609609,2.396984924623092,0.4,0.6961925732815393
3.5175879396984926,1.7259774844753029,2.4285110332700395,2.4070351758793733,0.4,0.6903909937901211
3.542713567839196,1.7116540817836705,2.4255600554305063,2.4170854271356546,0.4,0.6846616327134682
3.5678391959798996,1.6975082409183568,2.4225745748166725,2.427135678391936,0.4,0.6790032963673428
3.592964824120603,1.6835370390717714,2.419555744433423,2.437185929648217,0.4,0.6734148156287086
3.6180904522613067,1.6697376133293333,2.4165046864653674,2.4472361809044982,0.4,0.6678950453317334
3.64321608040201,1.656107159202893,2.4134224931488855,2.457286432160779,0.4,0.6624428636811572
3.6683417085427137,1.6426429292055584,2.4103102276172925,2.4673366834170603,0.4,0.6570571716822234
3.693467336683417,1.6293422314671093,2.4071689247195427,2.477386934673342,0.4,0.6517368925868438
3.7185929648241207,1.6162024283890444,2.4039995918130153,2.487437185929623,0.4,0.6464809713556178
3.7437185929648242,1.603220935336173,2.400803209533081,2.497487437185905,0.4,0.6412883741344693
3.7688442211055277,1.590395219364535,2.3975807325393115,2.507537688442186,0.4,0.6361580877458141
3.7939698492462313,1.577722797986646,2.394333090236945,2.5175879396984677,0.4,0.6310891191946584
3.819095477386935,1.5652012379709013,2.391061187476453,2.527638190954749,0.4,0.6260804951883605
3.8442211055276383,1.5528281541733284,2.38776590523265,2.5376884422110306,0.4,0.6211312616693314
3.869346733668342,1.5406012084012557,2.3844481012634757,2.5477386934673123,0.4,0.6162404833605023
3.8944723618090453,1.5285181083083728,2.3811086107486386,2.5577889447235935,0.4,0.6114072433233492
3.919597989949749,1.5165766063202601,2.377748246908739,2.567839195979875,0.4,0.6066306425281041
3.9447236180904524,1.50477449858929,2.3743678016056786,2.5778894472361564,0.4,0.601909799435716
3.969849246231156,1.4931096239778159,2.370968045925132,2.587939698492438,0.4,0.5972438495911264
3.9949748743718594,1.4815798630688235,2.367549730741657,2.5979899497487193,0.4,0.5926319452275294
4.020100502512563,1.4701831372028156,2.3641135872673544,2.608040201005001,0.4,0.5880732548811263
4.045226130653267,1.4589174075410976,2.3606603275836973,2.6180904522612827,0.4,0.5835669630164391
4.070351758793971,1.4477806741538388,2.3571906451578584,2.6281407035175643,0.4,0.5791122696615355
4.095477386934675,1.436770975132426,2.353705215343798,2.638190954773846,0.4,0.5747083900529705
4.120603015075379,1.4258863857253483,2.3502046958686122,2.6482412060301277,0.4,0.5703545542901394
4.145728643216083,1.415125017496899,2.346689727304646,2.6582914572864094,0.4,0.5660500069987596
4.170854271356787,1.4044850175080226,2.3431609335277908,2.668341708542691,0.4,0.561794007003209
4.195979899497491,1.3939645675186458,2.339618922162436,2.6783919597989727,0.4,0.5575858270074584
4.221105527638195,1.383561883210847,2.336064285013483,2.6884422110552544,0.4,0.5534247532843388
4.246231155778899,1.3732752134322346,2.3324975984858587,2.698492462311536,0.4,0.5493100853728938
4.271356783919603,1.363102839459012,2.3289194239918523,2.7085427135678177,0.4,0.5452411357836048
4.296482412060307,1.3530430742777715,2.3253303083470263,2.7185929648240994,0.4,0.5412172297111086
4.321608040201011,1.3430942618862631,2.3217307841542807,2.728643216080381,0.4,0.5372377047545053
4.346733668341715,1.3332547766117482,2.3181213701772707,2.7386934673366627,0.4,0.5333019106446993
4.371859296482419,1.3235230224468477,2.314502571703088,2.7487437185929444,0.4,0.5294092089787391
4.396984924623123,1.3138974324023054,2.310874880894625,2.758793969849226,0.4,0.5255589729609221
4.422110552763827,1.3043764678761618,2.3072387771329392,2.7688442211055078,0.4,0.5217505871504647
4.447236180904531,1.294958618038873,2.3035947273499415,2.7788944723617894,0.4,0.5179834472155492
4.472361809045235,1.2856423992339099,2.299943186351701,2.788944723618071,0.4,0.514256959693564
4.497487437185939,1.2764263543933971,2.2962845971326598,2.798994974874353,0.4,0.5105705417573588
4.5226130653266425,1.2673090524683654,2.2926193911810326,2.8090452261306345,0.4,0.5069236209873462
4.5477386934673465,1.2582890878732258,2.288947988775639,2.819095477386916,0.4,0.5033156351492903
4.5728643216080505,1.2493650799438494,2.285270799274646,2.829145728643198,0.4,0.49974603197753975
4.597989949748754,1.240535672409387,2.2815882213959457,2.8391959798994795,0.4,0.4962142689637548
4.623115577889458,1.2317995328768467,2.2779006434900184,2.849246231155761,0.4,0.4927198131507387
4.648241206030162,1.2231553523284067,2.274208443805183,2.859296482412043,0.4,0.48926214093136267
4.673366834170866,1.2146018446310294,2.270511990745525,2.8693467336683245,0.4,0.4858407378524118
4.69849246231157,1.206137746058039,2.2668116431217387,2.879396984924606,0.4,0.4824550984232156
4.723618090452274,1.1977618148223246,2.263107750395088,2.889447236180888,0.4,0.47910472592892983
4.748743718592978,1.1894728306208513,2.2594006529146977,2.8994974874371695,0.4,0.4757891322483405
4.773869346733682,1.1812695941901656,2.2556906821483693,2.909547738693451,0.4,0.4725078376760663
4.798994974874386,1.1731509268726008,2.2519781609071092,2.919597989949733,0.4,0.46926037074904037
4.82412060301509,1.165115670192873,2.2482634035635782,2.9296482412060145,0.4,0.4660462680771493
4.849246231155794,1.1571626854447263,2.2445467162646944,2.939698492462296,0.4,0.4628650741778906
4.874371859296498,1.1492908532875896,2.240828397138323,2.949748743718578,0.4,0.45971634131503586
4.899497487437202,1.1414990733526553,2.2371087364945614,2.9597989949748595,0.4,0.45659962934106213
4.924623115577906,1.133786263858319,2.233388017021563,2.969849246231141,0.4,0.4535145055433276
4.94974874371861,1.1261513612346832,2.2296665139761265,2.979899497487423,0.4,0.4504605444938733
4.974874371859314,1.1185933197568814,2.225944495369186,2.9899497487437046,0.4,0.4474373279027526
5.000000000000018,1.1111111111869854,2.2222222221463643,2.9999999999999862,0.4,0.44444444447479414
